{'tid': 6, 'aid': 7, 'uid': 8, 'tstamp': 1289238901000}
{'tid': 94, 'aid': 2120, 'uid': 1094, 'tstamp': 1286306318000}
{'tid': 2387, 'aid': 2120, 'uid': 1094, 'tstamp': 1286306318000}
{'tid': 2385, 'aid': 2121, 'uid': 1094, 'tstamp': 1285101701000}
{'tid': 2389, 'aid': 2121, 'uid': 1094, 'tstamp': 1285101701000}
{'tid': 271, 'aid': 2123, 'uid': 1094, 'tstamp': 1284155137000}
{'tid': 359, 'aid': 2124, 'uid': 1094, 'tstamp': 1284151253000}
{'tid': 625, 'aid': 2126, 'uid': 1094, 'tstamp': 1283885162000}
{'tid': 2394, 'aid': 2126, 'uid': 1094, 'tstamp': 1283885162000}
{'tid': 2175, 'aid': 2127, 'uid': 1094, 'tstamp': 1283884848000}
{'tid': 465, 'aid': 2128, 'uid': 1094, 'tstamp': 1283884383000}
{'tid': 2175, 'aid': 2128, 'uid': 1094, 'tstamp': 1283884383000}
{'tid': 161, 'aid': 2129, 'uid': 1094, 'tstamp': 1283556958000}
{'tid': 1033, 'aid': 2129, 'uid': 1094, 'tstamp': 1283556958000}
{'tid': 101, 'aid': 2131, 'uid': 1094, 'tstamp': 1282758813000}
{'tid': 1601, 'aid': 2132, 'uid': 1094, 'tstamp': 1282581076000}
{'tid': 2397, 'aid': 2132, 'uid': 1094, 'tstamp': 1282581076000}
{'tid': 648, 'aid': 2133, 'uid': 1094, 'tstamp': 1282152324000}
{'tid': 2331, 'aid': 2133, 'uid': 1094, 'tstamp': 1282152324000}
{'tid': 2399, 'aid': 2133, 'uid': 1094, 'tstamp': 1282152324000}
{'tid': 1509, 'aid': 2134, 'uid': 1094, 'tstamp': 1281967781000}
{'tid': 1605, 'aid': 2134, 'uid': 1094, 'tstamp': 1281967781000}
{'tid': 2401, 'aid': 2134, 'uid': 1094, 'tstamp': 1281967781000}
{'tid': 273, 'aid': 2135, 'uid': 1094, 'tstamp': 1281641675000}
{'tid': 961, 'aid': 2135, 'uid': 1094, 'tstamp': 1281641675000}
{'tid': 1574, 'aid': 2135, 'uid': 1094, 'tstamp': 1281641675000}
{'tid': 2403, 'aid': 2135, 'uid': 1094, 'tstamp': 1281641675000}
{'tid': 480, 'aid': 2136, 'uid': 1094, 'tstamp': 1281550434000}
{'tid': 480, 'aid': 2137, 'uid': 1094, 'tstamp': 1281550387000}
{'tid': 1747, 'aid': 2137, 'uid': 1094, 'tstamp': 1281550387000}
{'tid': 2404, 'aid': 2138, 'uid': 1094, 'tstamp': 1281543827000}
{'tid': 2406, 'aid': 2138, 'uid': 1094, 'tstamp': 1281543827000}
{'tid': 1168, 'aid': 2140, 'uid': 1094, 'tstamp': 1281385829000}
{'tid': 2053, 'aid': 2141, 'uid': 1094, 'tstamp': 1281376529000}
{'tid': 349, 'aid': 2142, 'uid': 1094, 'tstamp': 1281371259000}
{'tid': 1259, 'aid': 2142, 'uid': 1094, 'tstamp': 1281371259000}
{'tid': 2410, 'aid': 2142, 'uid': 1094, 'tstamp': 1281371259000}
{'tid': 94, 'aid': 2144, 'uid': 1094, 'tstamp': 1280956007000}
{'tid': 498, 'aid': 2144, 'uid': 1094, 'tstamp': 1280956007000}
{'tid': 1259, 'aid': 2144, 'uid': 1094, 'tstamp': 1280956007000}
{'tid': 1251, 'aid': 2145, 'uid': 1094, 'tstamp': 1280954517000}
{'tid': 2401, 'aid': 2145, 'uid': 1094, 'tstamp': 1280954517000}
{'tid': 2414, 'aid': 2145, 'uid': 1094, 'tstamp': 1280954517000}
{'tid': 475, 'aid': 2146, 'uid': 1094, 'tstamp': 1280852593000}
{'tid': 2332, 'aid': 2146, 'uid': 1094, 'tstamp': 1280852593000}
{'tid': 2047, 'aid': 2148, 'uid': 1094, 'tstamp': 1279205292000}
{'tid': 239, 'aid': 2149, 'uid': 1094, 'tstamp': 1279203808000}
{'tid': 2417, 'aid': 2149, 'uid': 1094, 'tstamp': 1279203808000}
{'tid': 239, 'aid': 2150, 'uid': 1094, 'tstamp': 1279203670000}
{'tid': 642, 'aid': 2151, 'uid': 1094, 'tstamp': 1278622791000}
{'tid': 1605, 'aid': 2151, 'uid': 1094, 'tstamp': 1278622791000}
{'tid': 2419, 'aid': 2151, 'uid': 1094, 'tstamp': 1278622791000}
{'tid': 407, 'aid': 2152, 'uid': 1094, 'tstamp': 1278526803000}
{'tid': 535, 'aid': 2152, 'uid': 1094, 'tstamp': 1278526803000}
{'tid': 1510, 'aid': 2153, 'uid': 1094, 'tstamp': 1278522207000}
{'tid': 1831, 'aid': 2154, 'uid': 1094, 'tstamp': 1278015760000}
{'tid': 2422, 'aid': 2154, 'uid': 1094, 'tstamp': 1278015760000}
{'tid': 2424, 'aid': 2154, 'uid': 1094, 'tstamp': 1278015760000}
{'tid': 2371, 'aid': 2155, 'uid': 1094, 'tstamp': 1277325232000}
{'tid': 1219, 'aid': 2157, 'uid': 1094, 'tstamp': 1277308663000}
{'tid': 2436, 'aid': 2160, 'uid': 1094, 'tstamp': 1276267044000}
{'tid': 2438, 'aid': 2160, 'uid': 1094, 'tstamp': 1276267044000}
{'tid': 132, 'aid': 2161, 'uid': 1094, 'tstamp': 1276204108000}
{'tid': 488, 'aid': 2161, 'uid': 1094, 'tstamp': 1276204108000}
{'tid': 1080, 'aid': 2161, 'uid': 1094, 'tstamp': 1276204108000}
{'tid': 1593, 'aid': 2161, 'uid': 1094, 'tstamp': 1276204108000}
{'tid': 1135, 'aid': 2163, 'uid': 1094, 'tstamp': 1275886256000}
{'tid': 2382, 'aid': 2163, 'uid': 1094, 'tstamp': 1275886256000}
{'tid': 2441, 'aid': 2163, 'uid': 1094, 'tstamp': 1275886256000}
{'tid': 2189, 'aid': 2164, 'uid': 1094, 'tstamp': 1275604849000}
{'tid': 1242, 'aid': 2166, 'uid': 1094, 'tstamp': 1275581847000}
{'tid': 622, 'aid': 2167, 'uid': 1094, 'tstamp': 1275580287000}
{'tid': 2424, 'aid': 2168, 'uid': 1094, 'tstamp': 1275520033000}
{'tid': 94, 'aid': 2169, 'uid': 1094, 'tstamp': 1275518225000}
{'tid': 1574, 'aid': 2169, 'uid': 1094, 'tstamp': 1275518225000}
{'tid': 622, 'aid': 2170, 'uid': 1094, 'tstamp': 1275453055000}
{'tid': 2424, 'aid': 2170, 'uid': 1094, 'tstamp': 1275453055000}
{'tid': 1080, 'aid': 2171, 'uid': 1094, 'tstamp': 1275426104000}
{'tid': 2443, 'aid': 2172, 'uid': 1094, 'tstamp': 1275425763000}
{'tid': 349, 'aid': 2173, 'uid': 1094, 'tstamp': 1275072794000}
{'tid': 1274, 'aid': 2173, 'uid': 1094, 'tstamp': 1275072794000}
{'tid': 2411, 'aid': 2173, 'uid': 1094, 'tstamp': 1275072794000}
{'tid': 301, 'aid': 2174, 'uid': 1094, 'tstamp': 1275072306000}
{'tid': 2078, 'aid': 2174, 'uid': 1094, 'tstamp': 1275072306000}
{'tid': 2445, 'aid': 2174, 'uid': 1094, 'tstamp': 1275072306000}
{'tid': 157, 'aid': 2175, 'uid': 1094, 'tstamp': 1275063716000}
{'tid': 1748, 'aid': 2175, 'uid': 1094, 'tstamp': 1275063716000}
{'tid': 2446, 'aid': 2175, 'uid': 1094, 'tstamp': 1275063716000}
{'tid': 301, 'aid': 2176, 'uid': 1094, 'tstamp': 1275060227000}
{'tid': 1758, 'aid': 2177, 'uid': 1094, 'tstamp': 1275060170000}
{'tid': 2447, 'aid': 2177, 'uid': 1094, 'tstamp': 1275060170000}
{'tid': 2024, 'aid': 2178, 'uid': 1094, 'tstamp': 1275059979000}
{'tid': 1242, 'aid': 2179, 'uid': 1094, 'tstamp': 1274996884000}
{'tid': 2448, 'aid': 2180, 'uid': 1103, 'tstamp': 1289277634000}
{'tid': 2450, 'aid': 2180, 'uid': 1103, 'tstamp': 1289277634000}
{'tid': 2197, 'aid': 2185, 'uid': 1103, 'tstamp': 1289264778000}
{'tid': 2452, 'aid': 2186, 'uid': 1103, 'tstamp': 1289260784000}
{'tid': 1058, 'aid': 2191, 'uid': 1103, 'tstamp': 1289257890000}
{'tid': 1068, 'aid': 2204, 'uid': 1103, 'tstamp': 1289249619000}
{'tid': 2458, 'aid': 2207, 'uid': 1103, 'tstamp': 1289248228000}
{'tid': 1499, 'aid': 2208, 'uid': 1103, 'tstamp': 1289248215000}
{'tid': 1527, 'aid': 2211, 'uid': 1103, 'tstamp': 1289247421000}
{'tid': 2460, 'aid': 2211, 'uid': 1103, 'tstamp': 1289247421000}
{'tid': 484, 'aid': 2214, 'uid': 1103, 'tstamp': 1289247132000}
{'tid': 484, 'aid': 2215, 'uid': 1103, 'tstamp': 1289247125000}
{'tid': 1115, 'aid': 2224, 'uid': 1103, 'tstamp': 1289188108000}
{'tid': 264, 'aid': 2226, 'uid': 1103, 'tstamp': 1289188064000}
{'tid': 2464, 'aid': 2230, 'uid': 1103, 'tstamp': 1289187390000}
{'tid': 2461, 'aid': 2234, 'uid': 1103, 'tstamp': 1289187325000}
{'tid': 2466, 'aid': 2238, 'uid': 1103, 'tstamp': 1289175914000}
{'tid': 2466, 'aid': 2241, 'uid': 1103, 'tstamp': 1289175693000}
{'tid': 1297, 'aid': 2243, 'uid': 1103, 'tstamp': 1289175651000}
{'tid': 689, 'aid': 2244, 'uid': 1103, 'tstamp': 1289172923000}
{'tid': 1056, 'aid': 2246, 'uid': 1103, 'tstamp': 1289166909000}
{'tid': 2469, 'aid': 2249, 'uid': 1103, 'tstamp': 1289166889000}
{'tid': 2470, 'aid': 2250, 'uid': 1103, 'tstamp': 1289166875000}
{'tid': 2471, 'aid': 2251, 'uid': 1103, 'tstamp': 1289166866000}
{'tid': 1157, 'aid': 2252, 'uid': 1103, 'tstamp': 1289162798000}
{'tid': 464, 'aid': 2255, 'uid': 1103, 'tstamp': 1289019307000}
{'tid': 2408, 'aid': 2255, 'uid': 1103, 'tstamp': 1289019307000}
{'tid': 2473, 'aid': 2255, 'uid': 1103, 'tstamp': 1289019307000}
{'tid': 1539, 'aid': 2257, 'uid': 1103, 'tstamp': 1289016374000}
{'tid': 1697, 'aid': 2258, 'uid': 1103, 'tstamp': 1289016369000}
{'tid': 2461, 'aid': 2265, 'uid': 1103, 'tstamp': 1288937570000}
{'tid': 2477, 'aid': 2268, 'uid': 1103, 'tstamp': 1288925476000}
{'tid': 2478, 'aid': 2271, 'uid': 1103, 'tstamp': 1288924246000}
{'tid': 1168, 'aid': 2272, 'uid': 1103, 'tstamp': 1288912822000}
{'tid': 2472, 'aid': 2272, 'uid': 1103, 'tstamp': 1288912822000}
{'tid': 2481, 'aid': 2272, 'uid': 1103, 'tstamp': 1288912822000}
{'tid': 2452, 'aid': 2273, 'uid': 1103, 'tstamp': 1288912633000}
{'tid': 1527, 'aid': 2276, 'uid': 1103, 'tstamp': 1288912587000}
{'tid': 464, 'aid': 2278, 'uid': 1103, 'tstamp': 1288848553000}
{'tid': 2449, 'aid': 2278, 'uid': 1103, 'tstamp': 1288848553000}
{'tid': 2462, 'aid': 2279, 'uid': 1103, 'tstamp': 1288848544000}
{'tid': 1127, 'aid': 266, 'uid': 1113, 'tstamp': 1288029778000}
{'tid': 526, 'aid': 385, 'uid': 1113, 'tstamp': 1285088179000}
{'tid': 2052, 'aid': 1712, 'uid': 1113, 'tstamp': 1286260511000}
{'tid': 116, 'aid': 1975, 'uid': 1113, 'tstamp': 1286004742000}
{'tid': 670, 'aid': 1975, 'uid': 1113, 'tstamp': 1286004742000}
{'tid': 2205, 'aid': 1975, 'uid': 1113, 'tstamp': 1286004742000}
{'tid': 2485, 'aid': 2280, 'uid': 1113, 'tstamp': 1289214976000}
{'tid': 2487, 'aid': 2280, 'uid': 1113, 'tstamp': 1289214976000}
{'tid': 2489, 'aid': 2280, 'uid': 1113, 'tstamp': 1289214976000}
{'tid': 484, 'aid': 2281, 'uid': 1113, 'tstamp': 1288644322000}
{'tid': 2490, 'aid': 2282, 'uid': 1113, 'tstamp': 1288119288000}
{'tid': 316, 'aid': 2283, 'uid': 1113, 'tstamp': 1288029953000}
{'tid': 734, 'aid': 2283, 'uid': 1113, 'tstamp': 1288029953000}
{'tid': 2491, 'aid': 2284, 'uid': 1113, 'tstamp': 1287935188000}
{'tid': 1558, 'aid': 2285, 'uid': 1113, 'tstamp': 1287656176000}
{'tid': 2493, 'aid': 2285, 'uid': 1113, 'tstamp': 1287656176000}
{'tid': 2495, 'aid': 2285, 'uid': 1113, 'tstamp': 1287656176000}
{'tid': 687, 'aid': 2287, 'uid': 1113, 'tstamp': 1287493472000}
{'tid': 90, 'aid': 2288, 'uid': 1113, 'tstamp': 1287420408000}
{'tid': 773, 'aid': 2288, 'uid': 1113, 'tstamp': 1287420408000}
{'tid': 1127, 'aid': 2288, 'uid': 1113, 'tstamp': 1287420408000}
{'tid': 687, 'aid': 2289, 'uid': 1113, 'tstamp': 1287419270000}
{'tid': 1247, 'aid': 2289, 'uid': 1113, 'tstamp': 1287419270000}
{'tid': 2501, 'aid': 2290, 'uid': 1113, 'tstamp': 1287409719000}
{'tid': 876, 'aid': 2291, 'uid': 1113, 'tstamp': 1286563675000}
{'tid': 1509, 'aid': 2291, 'uid': 1113, 'tstamp': 1286563675000}
{'tid': 2492, 'aid': 2291, 'uid': 1113, 'tstamp': 1286563675000}
{'tid': 430, 'aid': 2293, 'uid': 1113, 'tstamp': 1286427421000}
{'tid': 1125, 'aid': 2293, 'uid': 1113, 'tstamp': 1286427421000}
{'tid': 997, 'aid': 2294, 'uid': 1113, 'tstamp': 1286426552000}
{'tid': 557, 'aid': 2295, 'uid': 1113, 'tstamp': 1286337398000}
{'tid': 2493, 'aid': 2295, 'uid': 1113, 'tstamp': 1286337398000}
{'tid': 2509, 'aid': 2295, 'uid': 1113, 'tstamp': 1286337398000}
{'tid': 1680, 'aid': 2296, 'uid': 1113, 'tstamp': 1286272882000}
{'tid': 2149, 'aid': 2297, 'uid': 1113, 'tstamp': 1286261023000}
{'tid': 517, 'aid': 2298, 'uid': 1113, 'tstamp': 1286261008000}
{'tid': 2511, 'aid': 2298, 'uid': 1113, 'tstamp': 1286261008000}
{'tid': 239, 'aid': 2299, 'uid': 1113, 'tstamp': 1286253696000}
{'tid': 423, 'aid': 2299, 'uid': 1113, 'tstamp': 1286253696000}
{'tid': 514, 'aid': 2299, 'uid': 1113, 'tstamp': 1286253696000}
{'tid': 687, 'aid': 2300, 'uid': 1113, 'tstamp': 1286252726000}
{'tid': 2493, 'aid': 2300, 'uid': 1113, 'tstamp': 1286252726000}
{'tid': 1125, 'aid': 2301, 'uid': 1113, 'tstamp': 1286198160000}
{'tid': 819, 'aid': 2302, 'uid': 1113, 'tstamp': 1286126903000}
{'tid': 2515, 'aid': 2302, 'uid': 1113, 'tstamp': 1286126903000}
{'tid': 980, 'aid': 2303, 'uid': 1113, 'tstamp': 1285945999000}
{'tid': 2517, 'aid': 2304, 'uid': 1113, 'tstamp': 1285693486000}
{'tid': 792, 'aid': 2305, 'uid': 1113, 'tstamp': 1285599311000}
{'tid': 2518, 'aid': 2305, 'uid': 1113, 'tstamp': 1285599311000}
{'tid': 149, 'aid': 2306, 'uid': 1113, 'tstamp': 1285599275000}
{'tid': 1744, 'aid': 2306, 'uid': 1113, 'tstamp': 1285599275000}
{'tid': 2520, 'aid': 2306, 'uid': 1113, 'tstamp': 1285599275000}
{'tid': 1091, 'aid': 2307, 'uid': 1113, 'tstamp': 1285229898000}
{'tid': 1689, 'aid': 2307, 'uid': 1113, 'tstamp': 1285229898000}
{'tid': 2465, 'aid': 2307, 'uid': 1113, 'tstamp': 1285229898000}
{'tid': 2522, 'aid': 2307, 'uid': 1113, 'tstamp': 1285229898000}
{'tid': 461, 'aid': 2308, 'uid': 1113, 'tstamp': 1285088023000}
{'tid': 464, 'aid': 2308, 'uid': 1113, 'tstamp': 1285088023000}
{'tid': 466, 'aid': 2309, 'uid': 1113, 'tstamp': 1285087927000}
{'tid': 2523, 'aid': 2309, 'uid': 1113, 'tstamp': 1285087927000}
{'tid': 464, 'aid': 2310, 'uid': 1113, 'tstamp': 1284999134000}
{'tid': 2525, 'aid': 2310, 'uid': 1113, 'tstamp': 1284999134000}
{'tid': 946, 'aid': 2311, 'uid': 1113, 'tstamp': 1284975862000}
{'tid': 120, 'aid': 2312, 'uid': 1113, 'tstamp': 1284657089000}
{'tid': 2526, 'aid': 2312, 'uid': 1113, 'tstamp': 1284657089000}
{'tid': 475, 'aid': 2313, 'uid': 1113, 'tstamp': 1284653850000}
{'tid': 839, 'aid': 2313, 'uid': 1113, 'tstamp': 1284653850000}
{'tid': 415, 'aid': 2314, 'uid': 1113, 'tstamp': 1284629332000}
{'tid': 495, 'aid': 2314, 'uid': 1113, 'tstamp': 1284629332000}
{'tid': 2528, 'aid': 2314, 'uid': 1113, 'tstamp': 1284629332000}
{'tid': 439, 'aid': 2315, 'uid': 1113, 'tstamp': 1284626927000}
{'tid': 2529, 'aid': 2315, 'uid': 1113, 'tstamp': 1284626927000}
{'tid': 321, 'aid': 2316, 'uid': 1113, 'tstamp': 1284616329000}
{'tid': 898, 'aid': 2316, 'uid': 1113, 'tstamp': 1284616329000}
{'tid': 2531, 'aid': 2316, 'uid': 1113, 'tstamp': 1284616329000}
{'tid': 1091, 'aid': 2317, 'uid': 1113, 'tstamp': 1284615746000}
{'tid': 1689, 'aid': 2317, 'uid': 1113, 'tstamp': 1284615746000}
{'tid': 2520, 'aid': 2317, 'uid': 1113, 'tstamp': 1284615746000}
{'tid': 395, 'aid': 2319, 'uid': 1113, 'tstamp': 1284563768000}
{'tid': 2190, 'aid': 2319, 'uid': 1113, 'tstamp': 1284563768000}
{'tid': 264, 'aid': 2321, 'uid': 1113, 'tstamp': 1284528059000}
{'tid': 475, 'aid': 2321, 'uid': 1113, 'tstamp': 1284528059000}
{'tid': 2190, 'aid': 2321, 'uid': 1113, 'tstamp': 1284528059000}
{'tid': 264, 'aid': 2322, 'uid': 1113, 'tstamp': 1284528010000}
{'tid': 475, 'aid': 2322, 'uid': 1113, 'tstamp': 1284528010000}
{'tid': 1719, 'aid': 2322, 'uid': 1113, 'tstamp': 1284528010000}
{'tid': 2536, 'aid': 2322, 'uid': 1113, 'tstamp': 1284528010000}
{'tid': 423, 'aid': 2323, 'uid': 1113, 'tstamp': 1284396433000}
{'tid': 1066, 'aid': 2323, 'uid': 1113, 'tstamp': 1284396433000}
{'tid': 176, 'aid': 2324, 'uid': 1113, 'tstamp': 1284184247000}
{'tid': 999, 'aid': 2324, 'uid': 1113, 'tstamp': 1284184247000}
{'tid': 1122, 'aid': 2324, 'uid': 1113, 'tstamp': 1284184247000}
{'tid': 2539, 'aid': 2324, 'uid': 1113, 'tstamp': 1284184247000}
{'tid': 946, 'aid': 2325, 'uid': 1113, 'tstamp': 1284183424000}
{'tid': 2541, 'aid': 2325, 'uid': 1113, 'tstamp': 1284183424000}
{'tid': 264, 'aid': 2326, 'uid': 1113, 'tstamp': 1284095522000}
{'tid': 961, 'aid': 2326, 'uid': 1113, 'tstamp': 1284095522000}
{'tid': 1525, 'aid': 2326, 'uid': 1113, 'tstamp': 1284095522000}
{'tid': 1125, 'aid': 2329, 'uid': 1113, 'tstamp': 1283968100000}
{'tid': 202, 'aid': 2331, 'uid': 1113, 'tstamp': 1283957384000}
{'tid': 822, 'aid': 2331, 'uid': 1113, 'tstamp': 1283957384000}
{'tid': 2544, 'aid': 2331, 'uid': 1113, 'tstamp': 1283957384000}
{'tid': 497, 'aid': 2332, 'uid': 1113, 'tstamp': 1283957233000}
{'tid': 1125, 'aid': 2333, 'uid': 1113, 'tstamp': 1283954243000}
{'tid': 2546, 'aid': 2334, 'uid': 1113, 'tstamp': 1283789434000}
{'tid': 497, 'aid': 2335, 'uid': 1113, 'tstamp': 1283658113000}
{'tid': 2547, 'aid': 2335, 'uid': 1113, 'tstamp': 1283658113000}
{'tid': 210, 'aid': 2337, 'uid': 1113, 'tstamp': 1283450363000}
{'tid': 488, 'aid': 2337, 'uid': 1113, 'tstamp': 1283450363000}
{'tid': 1264, 'aid': 2337, 'uid': 1113, 'tstamp': 1283450363000}
{'tid': 149, 'aid': 2338, 'uid': 1113, 'tstamp': 1283450221000}
{'tid': 1247, 'aid': 2338, 'uid': 1113, 'tstamp': 1283450221000}
{'tid': 2519, 'aid': 2338, 'uid': 1113, 'tstamp': 1283450221000}
{'tid': 430, 'aid': 2339, 'uid': 1113, 'tstamp': 1283248989000}
{'tid': 2185, 'aid': 2339, 'uid': 1113, 'tstamp': 1283248989000}
{'tid': 464, 'aid': 2340, 'uid': 1113, 'tstamp': 1283242881000}
{'tid': 819, 'aid': 2340, 'uid': 1113, 'tstamp': 1283242881000}
{'tid': 1071, 'aid': 2340, 'uid': 1113, 'tstamp': 1283242881000}
{'tid': 2185, 'aid': 2340, 'uid': 1113, 'tstamp': 1283242881000}
{'tid': 2549, 'aid': 2340, 'uid': 1113, 'tstamp': 1283242881000}
{'tid': 2551, 'aid': 2340, 'uid': 1113, 'tstamp': 1283242881000}
{'tid': 2553, 'aid': 2340, 'uid': 1113, 'tstamp': 1283242881000}
{'tid': 2555, 'aid': 2340, 'uid': 1113, 'tstamp': 1283242881000}
{'tid': 466, 'aid': 2341, 'uid': 1113, 'tstamp': 1283242157000}
{'tid': 654, 'aid': 2341, 'uid': 1113, 'tstamp': 1283242157000}
{'tid': 2550, 'aid': 2341, 'uid': 1113, 'tstamp': 1283242157000}
{'tid': 407, 'aid': 2342, 'uid': 1113, 'tstamp': 1283242057000}
{'tid': 461, 'aid': 2342, 'uid': 1113, 'tstamp': 1283242057000}
{'tid': 747, 'aid': 2342, 'uid': 1113, 'tstamp': 1283242057000}
{'tid': 2548, 'aid': 2342, 'uid': 1113, 'tstamp': 1283242057000}
{'tid': 2550, 'aid': 2342, 'uid': 1113, 'tstamp': 1283242057000}
{'tid': 464, 'aid': 2343, 'uid': 1113, 'tstamp': 1283238327000}
{'tid': 2548, 'aid': 2343, 'uid': 1113, 'tstamp': 1283238327000}
{'tid': 2556, 'aid': 2343, 'uid': 1113, 'tstamp': 1283238327000}
{'tid': 2558, 'aid': 2343, 'uid': 1113, 'tstamp': 1283238327000}
{'tid': 495, 'aid': 2344, 'uid': 1113, 'tstamp': 1283238251000}
{'tid': 1177, 'aid': 2344, 'uid': 1113, 'tstamp': 1283238251000}
{'tid': 2548, 'aid': 2344, 'uid': 1113, 'tstamp': 1283238251000}
{'tid': 2550, 'aid': 2344, 'uid': 1113, 'tstamp': 1283238251000}
{'tid': 2557, 'aid': 2344, 'uid': 1113, 'tstamp': 1283238251000}
{'tid': 2560, 'aid': 2344, 'uid': 1113, 'tstamp': 1283238251000}
{'tid': 2562, 'aid': 2344, 'uid': 1113, 'tstamp': 1283238251000}
{'tid': 132, 'aid': 2345, 'uid': 1113, 'tstamp': 1283232900000}
{'tid': 316, 'aid': 2345, 'uid': 1113, 'tstamp': 1283232900000}
{'tid': 414, 'aid': 2345, 'uid': 1113, 'tstamp': 1283232900000}
{'tid': 637, 'aid': 2345, 'uid': 1113, 'tstamp': 1283232900000}
{'tid': 644, 'aid': 2345, 'uid': 1113, 'tstamp': 1283232900000}
{'tid': 2186, 'aid': 2345, 'uid': 1113, 'tstamp': 1283232900000}
{'tid': 639, 'aid': 2346, 'uid': 1113, 'tstamp': 1283232315000}
{'tid': 644, 'aid': 2346, 'uid': 1113, 'tstamp': 1283232315000}
{'tid': 847, 'aid': 2346, 'uid': 1113, 'tstamp': 1283232315000}
{'tid': 1347, 'aid': 2346, 'uid': 1113, 'tstamp': 1283232315000}
{'tid': 2564, 'aid': 2346, 'uid': 1113, 'tstamp': 1283232315000}
{'tid': 149, 'aid': 2347, 'uid': 1113, 'tstamp': 1283168313000}
{'tid': 502, 'aid': 2347, 'uid': 1113, 'tstamp': 1283168313000}
{'tid': 1091, 'aid': 2347, 'uid': 1113, 'tstamp': 1283168313000}
{'tid': 1689, 'aid': 2347, 'uid': 1113, 'tstamp': 1283168313000}
{'tid': 2566, 'aid': 2347, 'uid': 1113, 'tstamp': 1283168313000}
{'tid': 2568, 'aid': 2347, 'uid': 1113, 'tstamp': 1283168313000}
{'tid': 2570, 'aid': 2347, 'uid': 1113, 'tstamp': 1283168313000}
{'tid': 1017, 'aid': 2348, 'uid': 1113, 'tstamp': 1283167484000}
{'tid': 1092, 'aid': 2348, 'uid': 1113, 'tstamp': 1283167484000}
{'tid': 2571, 'aid': 2348, 'uid': 1113, 'tstamp': 1283167484000}
{'tid': 1125, 'aid': 2349, 'uid': 1113, 'tstamp': 1283087190000}
{'tid': 2364, 'aid': 2349, 'uid': 1113, 'tstamp': 1283087190000}
{'tid': 2516, 'aid': 2349, 'uid': 1113, 'tstamp': 1283087190000}
{'tid': 430, 'aid': 2350, 'uid': 1113, 'tstamp': 1283067827000}
{'tid': 1125, 'aid': 2350, 'uid': 1113, 'tstamp': 1283067827000}
{'tid': 639, 'aid': 2351, 'uid': 1113, 'tstamp': 1283067571000}
{'tid': 120, 'aid': 2352, 'uid': 1113, 'tstamp': 1282933798000}
{'tid': 2280, 'aid': 2352, 'uid': 1113, 'tstamp': 1282933798000}
{'tid': 120, 'aid': 2353, 'uid': 1113, 'tstamp': 1282933778000}
{'tid': 176, 'aid': 2353, 'uid': 1113, 'tstamp': 1282933778000}
{'tid': 2526, 'aid': 2353, 'uid': 1113, 'tstamp': 1282933778000}
{'tid': 120, 'aid': 2354, 'uid': 1113, 'tstamp': 1282933485000}
{'tid': 464, 'aid': 2354, 'uid': 1113, 'tstamp': 1282933485000}
{'tid': 1125, 'aid': 2354, 'uid': 1113, 'tstamp': 1282933485000}
{'tid': 2526, 'aid': 2354, 'uid': 1113, 'tstamp': 1282933485000}
{'tid': 2574, 'aid': 2354, 'uid': 1113, 'tstamp': 1282933485000}
{'tid': 120, 'aid': 2355, 'uid': 1113, 'tstamp': 1282933340000}
{'tid': 819, 'aid': 2355, 'uid': 1113, 'tstamp': 1282933340000}
{'tid': 515, 'aid': 2356, 'uid': 1113, 'tstamp': 1282838403000}
{'tid': 2548, 'aid': 2356, 'uid': 1113, 'tstamp': 1282838403000}
{'tid': 2279, 'aid': 2357, 'uid': 1113, 'tstamp': 1282838388000}
{'tid': 2549, 'aid': 2357, 'uid': 1113, 'tstamp': 1282838388000}
{'tid': 161, 'aid': 2358, 'uid': 1113, 'tstamp': 1282813784000}
{'tid': 524, 'aid': 2358, 'uid': 1113, 'tstamp': 1282813784000}
{'tid': 483, 'aid': 2360, 'uid': 1113, 'tstamp': 1282799618000}
{'tid': 1732, 'aid': 2360, 'uid': 1113, 'tstamp': 1282799618000}
{'tid': 189, 'aid': 2361, 'uid': 1113, 'tstamp': 1282794506000}
{'tid': 487, 'aid': 2361, 'uid': 1113, 'tstamp': 1282794506000}
{'tid': 149, 'aid': 2362, 'uid': 1113, 'tstamp': 1282794307000}
{'tid': 210, 'aid': 2362, 'uid': 1113, 'tstamp': 1282794307000}
{'tid': 1732, 'aid': 2362, 'uid': 1113, 'tstamp': 1282794307000}
{'tid': 439, 'aid': 2364, 'uid': 1113, 'tstamp': 1282197747000}
{'tid': 1177, 'aid': 2364, 'uid': 1113, 'tstamp': 1282197747000}
{'tid': 149, 'aid': 2365, 'uid': 1113, 'tstamp': 1282197494000}
{'tid': 1716, 'aid': 2365, 'uid': 1113, 'tstamp': 1282197494000}
{'tid': 2113, 'aid': 2366, 'uid': 1113, 'tstamp': 1281932755000}
{'tid': 2579, 'aid': 2366, 'uid': 1113, 'tstamp': 1281932755000}
{'tid': 120, 'aid': 2367, 'uid': 1113, 'tstamp': 1281884259000}
{'tid': 1697, 'aid': 2367, 'uid': 1113, 'tstamp': 1281884259000}
